Filename;Annotation tag;Lower right corner X;Lower right corner Y;Occluded,On another road;Origin file;Origin frame number;Origin track;Origin track frame number;Upper left corner X;Upper left corner Y
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397469.avi_image3.png;stop;363.0;213.0;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;51315.0;stop_1333397469.avi;29.0;349.0;200.0
negativePics/nosign07913.png;;;;;;;;;;
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/speedLimit35_1333396449.avi_image13.png;speedLimit35;840.0;187.0;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;35807.0;speedLimit35_1333396449.avi;67.0;808.0;147.0
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/speedLimit35_1333393073.avi_image7.png;speedLimit35;953.0;197.0;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;38980.0;speedLimit35_1333393073.avi;37.0;922.0;157.0
negativePics/nosign05867.png;;;;;;;;;;
negativePics/nosign09814.png;;;;;;;;;;
negativePics/nosign05448.png;;;;;;;;;;
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388449.avi_image29.png;stop;984.0;122.0;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;6677.0;stop_1333388449.avi;176.0;913.0;50.0
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/pedestrianCrossing_1333396084.avi_image13.png;pedestrianCrossing;644.0;169.0;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;27840.0;pedestrianCrossing_1333396084.avi;67.0;616.0;142.0
negativePics/nosign00157.png;;;;;;;;;;
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/speedLimit25_1333396016.avi_image7.png;speedLimit25;756.0;173.0;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;26449.0;speedLimit25_1333396016.avi;156.0;723.0;134.0
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388746.avi_image0.png;stop;660.0;184.0;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;9511.0;stop_1333388746.avi;2.0;639.0;163.0
negativePics/nosign06596.png;;;;;;;;;;
negativePics/nosign07001.png;;;;;;;;;;
negativePics/nosign07589.png;;;;;;;;;;
negativePics/nosign00074.png;;;;;;;;;;
vid9/frameAnnotations-MVI_0121.MOV_annotations/stop_1324866463.avi_image1.png;stop;514.0;241.0;0,0;vid9/MVI_0121.MOV;260.0;stop_1324866463.avi;7.0;491.0;217.0
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/pedestrianCrossing_1333397678.avi_image15.png;pedestrianCrossing;830.0;221.0;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;54676.0;pedestrianCrossing_1333397678.avi;77.0;774.0;166.0
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333394846.avi_image9.png;stop;680.0;189.0;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;3856.0;stop_1333394846.avi;47.0;655.0;162.0
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333392856.avi_image21.png;stop;741.0;175.0;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;34121.0;stop_1333392856.avi;107.0;696.0;130.0
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/pedestrianCrossing_1333396051.avi_image3.png;pedestrianCrossing;623.0;209.0;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;27104.0;pedestrianCrossing_1333396051.avi;17.0;598.0;182.0
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/pedestrianCrossing_1333396425.avi_image18.png;pedestrianCrossing;798.0;196.0;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;35293.0;pedestrianCrossing_1333396425.avi;92.0;756.0;151.0
vid8/frameAnnotations-MVI_0120.MOV_annotations/keepRight_1324866323.avi_image4.png;keepRight;155.0;275.0;0,0;vid8/MVI_0120.MOV;5442.0;keepRight_1324866323.avi;22.0;130.0;243.0
negativePics/nosign08871.png;;;;;;;;;;
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/speedLimit30_1333395491.avi_image3.png;speedLimit30;634.0;201.0;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;17451.0;speedLimit30_1333395491.avi;17.0;608.0;170.0
negativePics/nosign00572.png;;;;;;;;;;
negativePics/nosign04173.png;;;;;;;;;;
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/pedestrianCrossing_1331866041.avi_image6.png;pedestrianCrossing;736.0;204.0;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;20634.0;pedestrianCrossing_1331866041.avi;32.0;698.0;166.0
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/keepRight_1330547092.avi_image2.png;keepRight;315.0;249.0;0,0;aiua120214-0/DataLog02142012_external_camera.avi;29950.0;keepRight_1330547092.avi;34.0;292.0;220.0
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/pedestrianCrossing_1333395913.avi_image3.png;pedestrianCrossing;672.0;186.0;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;24225.0;pedestrianCrossing_1333395913.avi;17.0;642.0;156.0
negativePics/nosign09004.png;;;;;;;;;;
negativePics/nosign09188.png;;;;;;;;;;
vid9/frameAnnotations-MVI_0121.MOV_annotations/speedLimit_1324866786.avi_image6.png;speedLimit35;141.0;223.0;0,0;vid9/MVI_0121.MOV;8386.0;speedLimit_1324866786.avi;32.0;117.0;192.0
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1331867195.avi_image9.png;stop;576.0;191.0;0,1;aiua120214-2/DataLog02142012_002_external_camera.avi;21197.0;stop_1331867195.avi;65.0;556.0;160.0
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/leftTurn_1330546134.avi_image0.png;turnLeft;610.0;203.0;0,0;aiua120214-0/DataLog02142012_external_camera.avi;7275.0;leftTurn_1330546134.avi;2.0;589.0;183.0
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/pedestrianCrossing_1331866046.avi_image0.png;pedestrianCrossing;944.0;255.0;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;20704.0;pedestrianCrossing_1331866046.avi;2.0;908.0;219.0
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/keepRight_1333397373.avi_image4.png;keepRight;310.0;226.0;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;49921.0;keepRight_1333397373.avi;42.0;286.0;197.0
negativePics/nosign03309.png;;;;;;;;;;
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/rightLaneMustTurn_1331865983.avi_image2.png;rightLaneMustTurn;887.0;184.0;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;19391.0;rightLaneMustTurn_1331865983.avi;12.0;845.0;136.0
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388556.avi_image5.png;stop;678.0;201.0;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;8621.0;stop_1333388556.avi;27.0;653.0;177.0
negativePics/nosign00737.png;;;;;;;;;;
negativePics/nosign10456.png;;;;;;;;;;
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/yield_1333395789.avi_image16.png;pedestrianCrossing;634.0;223.0;1,0;aiua120306-1/DataLog02142012_003_external_camera.avi;22103.0;yield_1333395789.avi;82.0;604.0;194.0
negativePics/nosign05723.png;;;;;;;;;;
negativePics/nosign01401.png;;;;;;;;;;
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/speedLimit_1331866076.avi_image1.png;speedLimit30;961.0;163.0;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;21241.0;speedLimit_1331866076.avi;7.0;915.0;109.0
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/laneEnds_1331866559.avi_image0.png;laneEnds;283.0;171.0;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;6663.0;laneEnds_1331866559.avi;2.0;263.0;151.0
negativePics/nosign04504.png;;;;;;;;;;
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1331867195.avi_image4.png;stop;440.0;194.0;0,1;aiua120214-2/DataLog02142012_002_external_camera.avi;21162.0;stop_1331867195.avi;30.0;424.0;169.0
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/noUTurn_1333393327.avi_image0.png;speedLimit35;769.0;152.0;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;43928.0;noUTurn_1333393327.avi;2.0;737.0;113.0
negativePics/nosign06564.png;;;;;;;;;;
negativePics/nosign00633.png;;;;;;;;;;
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/signalAhead_1333389628.avi_image23.png;signalAhead;90.0;209.0;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;13215.0;signalAhead_1333389628.avi;117.0;13.0;129.0
negativePics/nosign08392.png;;;;;;;;;;
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330545910.avi_image1.png;speedLimit25;461.0;210.0;0,0;aiua120214-0/DataLog02142012_external_camera.avi;2672.0;stop_1330545910.avi;7.0;447.0;193.0
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/pedestrianCrossing_1331866816.avi_image10.png;pedestrianCrossing;593.0;173.0;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;12220.0;pedestrianCrossing_1331866816.avi;62.0;569.0;150.0
negativePics/nosign00491.png;;;;;;;;;;
negativePics/nosign04749.png;;;;;;;;;;
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/pedestrianCrossing_1330547304.avi_image0.png;pedestrianCrossing;822.0;186.0;0,0;aiua120214-0/DataLog02142012_external_camera.avi;34448.0;pedestrianCrossing_1330547304.avi;2.0;790.0;152.0
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/laneEnds_1333395578.avi_image16.png;pedestrianCrossing;626.0;166.0;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;19453.0;laneEnds_1333395578.avi;82.0;592.0;130.0
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/pedestrianCrossing_1333395817.avi_image20.png;yield;413.0;183.0;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;22665.0;pedestrianCrossing_1333395817.avi;102.0;382.0;152.0
negativePics/nosign10264.png;;;;;;;;;;
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/signalAhead_1333389628.avi_image9.png;signalAhead;511.0;219.0;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;13145.0;signalAhead_1333389628.avi;47.0;482.0;190.0
negativePics/nosign00913.png;;;;;;;;;;
negativePics/nosign00321.png;;;;;;;;;;
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/signalAhead_1333389628.avi_image23.png;signalAhead;940.0;151.0;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;13215.0;signalAhead_1333389628.avi;117.0;875.0;86.0
negativePics/nosign09442.png;;;;;;;;;;
negativePics/nosign01443.png;;;;;;;;;;
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/pedestrianCrossing_1331867332.avi_image11.png;pedestrianCrossing;913.0;161.0;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;24223.0;pedestrianCrossing_1331867332.avi;57.0;855.0;99.0
negativePics/nosign00347.png;;;;;;;;;;
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397469.avi_image15.png;stop;304.0;276.0;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;51423.0;stop_1333397469.avi;137.0;289.0;261.0
negativePics/nosign00848.png;;;;;;;;;;
negativePics/nosign00289.png;;;;;;;;;;
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/pedestrianCrossing_1333395741.avi_image21.png;pedestrianCrossing;864.0;188.0;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;21432.0;pedestrianCrossing_1333395741.avi;107.0;787.0;108.0
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/signalAhead_1333389628.avi_image13.png;signalAhead;787.0;194.0;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;13165.0;signalAhead_1333389628.avi;67.0;758.0;167.0
negativePics/nosign02990.png;;;;;;;;;;
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/keepRight_1333393691.avi_image22.png;keepRight;402.0;267.0;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;49978.0;keepRight_1333393691.avi;112.0;376.0;233.0
negativePics/nosign06012.png;;;;;;;;;;
vid11/frameAnnotations-MVI_0123.MOV_annotations/signalAhead_1324867127.avi_image9.png;signalAhead;356.0;246.0;0,0;vid11/MVI_0123.MOV;1727.0;signalAhead_1324867127.avi;47.0;334.0;224.0
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/school_1333388530.avi_image2.png;school;693.0;200.0;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;8159.0;school_1333388530.avi;12.0;668.0;175.0
negativePics/nosign04449.png;;;;;;;;;;
negativePics/nosign04623.png;;;;;;;;;;
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1331866339.avi_image4.png;stop;993.0;190.0;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;1806.0;stop_1331866339.avi;22.0;961.0;156.0
negativePics/nosign04838.png;;;;;;;;;;
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/speedLimit_1331866517.avi_image9.png;speedLimit35;892.0;201.0;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;5755.0;speedLimit_1331866517.avi;47.0;870.0;174.0
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/laneEnds_1333396238.avi_image5.png;laneEnds;592.0;79.0;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;31287.0;laneEnds_1333396238.avi;202.0;553.0;39.0
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/merge_1333394402.avi_image8.png;merge;434.0;209.0;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;60834.0;merge_1333394402.avi;42.0;402.0;173.0
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/dip_1331867215.avi_image2.png;dip;576.0;216.0;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;21610.0;dip_1331867215.avi;12.0;557.0;198.0
negativePics/nosign01983.png;;;;;;;;;;
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333396743.avi_image5.png;stop;675.0;206.0;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;40726.0;stop_1333396743.avi;27.0;652.0;183.0
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/addedLane_1333391720.avi_image4.png;addedLane;720.0;215.0;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;19973.0;addedLane_1333391720.avi;22.0;669.0;164.0
negativePics/nosign03294.png;;;;;;;;;;
negativePics/nosign05573.png;;;;;;;;;;
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/speedLimit35_1333396407.avi_image19.png;speedLimit35;821.0;208.0;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;34884.0;speedLimit35_1333396407.avi;97.0;782.0;161.0
negativePics/nosign01592.png;;;;;;;;;;
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/laneEnds_1333394085.avi_image4.png;laneEnds;278.0;243.0;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;54642.0;laneEnds_1333394085.avi;22.0;236.0;201.0
negativePics/nosign01663.png;;;;;;;;;;
negativePics/nosign07999.png;;;;;;;;;;
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/speedLimit65_1333391784.avi_image6.png;speedLimit65;686.0;202.0;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;20338.0;speedLimit65_1333391784.avi;32.0;663.0;175.0
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/merge_1331865710.avi_image4.png;laneEnds;818.0;200.0;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;13542.0;merge_1331865710.avi;22.0;773.0;154.0
negativePics/nosign08388.png;;;;;;;;;;
vid8/frameAnnotations-MVI_0120.MOV_annotations/speedLimit_1324866175.avi_image13.png;speedLimit35;110.0;244.0;0,0;vid8/MVI_0120.MOV;1524.0;speedLimit_1324866175.avi;67.0;94.0;225.0
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/truckSpeedLimit_1331866739.avi_image0.png;truckSpeedLimit55;647.0;205.0;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;10473.0;truckSpeedLimit_1331866739.avi;2.0;626.0;179.0
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/speedLimit35_1333395252.avi_image2.png;speedLimit35;356.0;202.0;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;12505.0;speedLimit35_1333395252.avi;12.0;332.0;172.0
negativePics/nosign05338.png;;;;;;;;;;
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1333388384.avi_image23.png;stop;794.0;172.0;1,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5170.0;stop_1333388384.avi;140.0;748.0;126.0
negativePics/nosign09065.png;;;;;;;;;;
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/speedLimit45_1333397322.avi_image19.png;speedLimit45;51.0;173.0;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;49155.0;speedLimit45_1333397322.avi;97.0;1.0;112.0
negativePics/nosign08802.png;;;;;;;;;;
negativePics/nosign11488.png;;;;;;;;;;
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/speedLimit_1331866294.avi_image17.png;speedLimit30;674.0;206.0;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;1007.0;speedLimit_1331866294.avi;155.0;653.0;180.0
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/speedLimit30_1333396738.avi_image14.png;speedLimit30;904.0;152.0;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;40719.0;speedLimit30_1333396738.avi;72.0;862.0;99.0
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/addedLane_1331865690.avi_image6.png;addedLane;464.0;208.0;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;13217.0;addedLane_1331865690.avi;32.0;415.0;156.0
negativePics/nosign08144.png;;;;;;;;;;
negativePics/nosign09907.png;;;;;;;;;;
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/pedestrianCrossing_1333395786.avi_image18.png;yield;743.0;187.0;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;22049.0;pedestrianCrossing_1333395786.avi;92.0;704.0;154.0
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/laneEnds_1333392408.avi_image0.png;laneEnds;736.0;195.0;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;24271.0;laneEnds_1333392408.avi;2.0;697.0;155.0
negativePics/nosign10766.png;;;;;;;;;;
negativePics/nosign07971.png;;;;;;;;;;
negativePics/nosign05904.png;;;;;;;;;;
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/dip_1331867215.avi_image16.png;dip;782.0;165.0;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;21680.0;dip_1331867215.avi;82.0;719.0;99.0
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/speedLimit35_1333395189.avi_image4.png;speedLimit35;268.0;201.0;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;11027.0;speedLimit35_1333395189.avi;22.0;243.0;167.0
negativePics/nosign09927.png;;;;;;;;;;
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/speedLimit_1333392910.avi_image2.png;speedLimit25;720.0;213.0;1,0;aiua120306-0/DataLog02142012_002_external_camera.avi;35205.0;speedLimit_1333392910.avi;12.0;692.0;179.0
negativePics/nosign04925.png;;;;;;;;;;
negativePics/nosign06914.png;;;;;;;;;;
negativePics/nosign10573.png;;;;;;;;;;
negativePics/nosign08605.png;;;;;;;;;;
negativePics/nosign02882.png;;;;;;;;;;
negativePics/nosign11443.png;;;;;;;;;;
negativePics/nosign02038.png;;;;;;;;;;
negativePics/nosign02697.png;;;;;;;;;;
negativePics/nosign08620.png;;;;;;;;;;
vid9/frameAnnotations-MVI_0121.MOV_annotations/speedLimit_1324866665.avi_image0.png;speedLimit25;507.0;245.0;0,0;vid9/MVI_0121.MOV;5736.0;speedLimit_1324866665.avi;2.0;495.0;230.0
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/speedLimit25_1333392931.avi_image4.png;speedLimit25;810.0;186.0;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;35595.0;speedLimit25_1333392931.avi;22.0;743.0;106.0
negativePics/nosign00655.png;;;;;;;;;;
negativePics/nosign01165.png;;;;;;;;;;
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/signalAhead_1333395101.avi_image7.png;signalAhead;625.0;205.0;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;8954.0;signalAhead_1333395101.avi;37.0;593.0;171.0
negativePics/nosign04543.png;;;;;;;;;;
negativePics/nosign02903.png;;;;;;;;;;
negativePics/nosign00964.png;;;;;;;;;;
negativePics/nosign06057.png;;;;;;;;;;
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/curveRight_1331866657.avi_image11.png;curveRight;698.0;221.0;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;8986.0;curveRight_1331866657.avi;57.0;675.0;200.0
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/turnRight_1333397687.avi_image11.png;turnRight;724.0;217.0;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;54867.0;turnRight_1333397687.avi;123.0;695.0;189.0
negativePics/nosign03598.png;;;;;;;;;;
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/signalAhead_1330546886.avi_image12.png;signalAhead;853.0;202.0;0,0;aiua120214-0/DataLog02142012_external_camera.avi;25035.0;signalAhead_1330546886.avi;62.0;812.0;151.0
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/keepRight_1333393538.avi_image11.png;keepRight;213.0;262.0;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;48110.0;keepRight_1333393538.avi;57.0;163.0;200.0
negativePics/nosign08119.png;;;;;;;;;;
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/signalAhead_1331865987.avi_image17.png;signalAhead;634.0;220.0;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;20006.0;signalAhead_1331865987.avi;563.0;602.0;187.0
negativePics/nosign03065.png;;;;;;;;;;
negativePics/nosign09325.png;;;;;;;;;;
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/pedestrianCrossing_1333395786.avi_image20.png;yield;444.0;144.0;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;22059.0;pedestrianCrossing_1333395786.avi;102.0;409.0;111.0
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397469.avi_image19.png;stop;655.0;243.0;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;51459.0;stop_1333397469.avi;173.0;632.0;221.0
negativePics/nosign06617.png;;;;;;;;;;
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/keepRight_1333395677.avi_image15.png;pedestrianCrossing;670.0;209.0;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;20804.0;keepRight_1333395677.avi;77.0;638.0;176.0
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/keepRight_1333397373.avi_image27.png;keepRight;242.0;250.0;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;50151.0;keepRight_1333397373.avi;272.0;212.0;216.0
vid9/frameAnnotations-MVI_0121.MOV_annotations/speedLimit_1324866572.avi_image1.png;speedLimit35;514.0;241.0;0,0;vid9/MVI_0121.MOV;3214.0;speedLimit_1324866572.avi;7.0;497.0;221.0
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/signalAhead_1333396907.avi_image4.png;signalAhead;603.0;183.0;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;41790.0;signalAhead_1333396907.avi;22.0;578.0;157.0
negativePics/nosign03263.png;;;;;;;;;;
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/school_1330547188.avi_image1.png;school;876.0;182.0;0,0;aiua120214-0/DataLog02142012_external_camera.avi;31844.0;school_1330547188.avi;7.0;825.0;105.0
negativePics/nosign02767.png;;;;;;;;;;
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/signalAhead_1333389628.avi_image6.png;signalAhead;799.0;200.0;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;13130.0;signalAhead_1333389628.avi;32.0;779.0;179.0
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/stop_1333397574.avi_image15.png;stop;918.0;190.0;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;53166.0;stop_1333397574.avi;77.0;882.0;151.0
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/pedestrianCrossing_1333395741.avi_image22.png;pedestrianCrossing;906.0;192.0;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;21437.0;pedestrianCrossing_1333395741.avi;112.0;821.0;103.0
negativePics/nosign07462.png;;;;;;;;;;
negativePics/nosign04668.png;;;;;;;;;;
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/keepRight_1333395677.avi_image10.png;yield;483.0;195.0;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;20779.0;keepRight_1333395677.avi;52.0;464.0;178.0
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/laneEnds_1333395578.avi_image0.png;laneEnds;614.0;189.0;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;19373.0;laneEnds_1333395578.avi;2.0;592.0;159.0
aiua120306-0/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/merge_1333392274.avi_image4.png;merge;768.0;232.0;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;21572.0;merge_1333392274.avi;22.0;731.0;195.0
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/speedLimit35_1333396407.avi_image21.png;speedLimit35;863.0;192.0;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;34894.0;speedLimit35_1333396407.avi;107.0;819.0;138.0
negativePics/nosign09951.png;;;;;;;;;;
negativePics/nosign03570.png;;;;;;;;;;
aiua120306-1/frameAnnotations-DataLog02142012_003_external_camera.avi_annotations/pedestrianCrossing_1333395762.avi_image1.png;pedestrianCrossing;410.0;185.0;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;21650.0;pedestrianCrossing_1333395762.avi;7.0;366.0;139.0
negativePics/nosign03176.png;;;;;;;;;;
